Geneid	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP3954_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP4733_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0148_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0596_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0932_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP1206_marked_duplicates.bam
ENSG00000105641.3	1	1	6	0	1	0
ENSG00000007080.10	104	47	227	72	62	59
ENSG00000105642.15	2	0	3	1	0	0
ENSG00000252591.1	0	0	0	0	0	0
ENSG00000105643.9	297	18	71	136	37	50
ENSG00000279172.1	0	0	0	0	0	0
ENSG00000273654.1	0	0	1	4	1	0
ENSG00000268623.2	0	0	0	0	0	0
ENSG00000243455.3	0	0	0	0	0	0
ENSG00000096996.15	22	0	13	43	8	8
ENSG00000099308.10	84	15	50	49	25	16
ENSG00000269145.2	0	0	0	0	0	0
ENSG00000105647.16	12	2	20	2	7	11
ENSG00000268173.3	0	0	0	0	0	0
ENSG00000216490.3	30	3	99	6	9	14
ENSG00000254858.9	65	22	351	36	35	74
ENSG00000105649.9	6	3	11	2	5	1
ENSG00000268650.3	1	0	0	0	0	0
ENSG00000285188.1	2	0	0	0	0	0
ENSG00000105650.22	0	1	0	0	0	0
ENSG00000284797.1	0	0	1	0	0	0
ENSG00000130518.16	119	28	17	16	63	25
ENSG00000130522.5	1980	504	1443	458	1428	1005
ENSG00000267959.3	0	0	0	0	0	0
ENSG00000241464.3	0	0	0	0	0	0
ENSG00000130520.10	446	110	950	300	165	224
ENSG00000239821.3	0	0	0	0	0	0
ENSG00000130517.13	294	72	394	157	147	114
ENSG00000130513.6	6603	3821	26465	618	8661	7962
ENSG00000264175.1	0	0	0	0	0	0
ENSG00000175489.9	178	13	71	148	45	35
ENSG00000130511.15	249	45	295	92	120	117
ENSG00000105655.18	1282	316	2356	960	508	407
ENSG00000268199.2	1	0	0	0	0	0
ENSG00000105656.12	609	249	730	226	527	322
ENSG00000279262.1	0	0	0	0	0	0
ENSG00000280121.1	0	0	0	0	0	0
ENSG00000268938.2	0	0	0	0	0	0
ENSG00000105701.15	1525	255	2253	778	742	779
ENSG00000269191.1	1	0	1	0	0	0
ENSG00000105700.10	490	220	756	294	240	232
ENSG00000268030.1	32	7	11	2	10	6
ENSG00000268983.1	0	0	0	0	0	0
ENSG00000221983.7	2063	430	4057	1618	644	1011
ENSG00000006016.10	121	8	20	64	17	36
ENSG00000006015.17	133	17	188	61	30	40
ENSG00000105696.8	2	0	1	0	0	1
ENSG00000263490.2	0	0	0	0	0	0
ENSG00000167487.11	53	7	29	43	21	16
ENSG00000105662.15	97	19	56	27	38	26
ENSG00000105664.10	2	7	55	36	9	106
ENSG00000005007.12	1453	598	1670	664	1073	791
ENSG00000130283.8	0	0	0	0	0	0
ENSG00000223802.7	4	0	4	2	1	1
ENSG00000269694.1	0	0	0	0	1	0
ENSG00000105669.13	688	159	1384	346	271	373
ENSG00000268193.5	0	0	0	0	0	0
ENSG00000105671.11	324	88	567	166	116	138
ENSG00000051128.18	109	18	122	103	39	39
ENSG00000269019.1	2	1	5	1	1	0
ENSG00000241172.3	0	0	0	0	0	0
ENSG00000064607.16	589	262	629	311	238	186
ENSG00000105676.13	119	29	351	97	46	81
ENSG00000181035.13	62	9	136	30	18	31
ENSG00000064545.14	54	4	66	41	14	15
ENSG00000064489.22	5	1	1	1	0	2
ENSG00000213999.15	0	0	1	0	0	1
ENSG00000254901.7	97	42	127	23	36	45
ENSG00000064490.13	207	28	304	110	66	87
ENSG00000184162.14	54	6	90	34	23	17
ENSG00000130287.13	0	1	0	0	0	0
ENSG00000252973.1	0	0	0	0	0	0
ENSG00000267629.3	0	0	0	0	0	0
ENSG00000280282.1	0	0	0	0	0	0
ENSG00000187664.8	0	0	0	0	0	0
ENSG00000213996.12	0	0	1	0	0	1
ENSG00000105705.15	250	129	331	88	97	127
ENSG00000129933.20	885	226	764	257	368	345
ENSG00000167491.17	1029	479	1539	452	693	606
ENSG00000267234.1	14	2	0	3	4	2
ENSG00000207821.1	0	0	0	0	0	0
ENSG00000178093.13	3	2	6	2	7	2
ENSG00000186010.18	269	94	488	144	122	137
ENSG00000258674.5	9	0	0	0	1	2
ENSG00000250067.11	25	8	1	2	3	4
ENSG00000160161.9	8	3	1	15	0	0
ENSG00000105717.13	6	2	5	1	1	0
ENSG00000267178.3	0	0	0	0	0	0
ENSG00000259242.2	0	0	0	0	1	0
ENSG00000064547.13	19	4	18	16	12	5
ENSG00000089639.10	137	24	95	96	32	23
ENSG00000105726.16	527	163	691	211	260	203
ENSG00000181896.11	210	74	239	122	113	93
ENSG00000271283.1	0	0	0	0	0	0
ENSG00000270402.1	6	1	0	0	3	2
ENSG00000105708.8	280	118	282	110	137	134
ENSG00000275540.1	1	1	0	0	0	0
ENSG00000271499.1	0	0	0	0	0	0
ENSG00000266904.5	17	9	14	20	9	9
ENSG00000267581.1	1	0	0	0	0	0
ENSG00000267693.1	0	0	0	0	0	0
ENSG00000267419.2	8	0	1	2	1	5
ENSG00000081665.13	528	218	395	218	202	163
ENSG00000267481.1	32	10	24	5	12	13
ENSG00000270325.1	1	0	2	0	1	0
ENSG00000256771.3	183	82	268	121	67	72
ENSG00000270270.1	2	0	1	0	1	1
ENSG00000267565.1	2	0	2	2	1	2
ENSG00000184635.15	89	40	223	94	66	40
ENSG00000273791.1	0	1	0	1	0	0
ENSG00000274800.1	0	0	0	0	0	0
ENSG00000197124.11	49	37	74	33	16	18
ENSG00000268070.1	1	0	0	0	0	0
ENSG00000274033.1	0	0	0	0	0	0
ENSG00000269154.1	0	0	0	0	0	0
ENSG00000213988.10	77	30	93	54	19	25
ENSG00000240673.1	1	0	1	0	0	0
ENSG00000274612.1	0	0	1	1	0	0
ENSG00000224864.4	0	0	0	0	0	0
ENSG00000267383.6	17	18	37	17	11	11
ENSG00000267220.1	0	0	0	0	0	0
ENSG00000270716.1	0	0	0	0	0	0
ENSG00000256229.7	432	142	417	226	156	129
ENSG00000267641.1	3	0	0	0	1	0
ENSG00000267771.1	1	0	0	0	0	0
ENSG00000279039.1	8	3	0	2	3	3
ENSG00000280079.1	11	11	40	17	7	13
ENSG00000271524.1	2	2	8	2	3	0
ENSG00000268620.1	0	0	0	0	0	0
ENSG00000213985.4	0	0	0	0	0	0
ENSG00000269055.1	0	0	0	0	0	0
ENSG00000269274.1	0	1	0	0	0	0
ENSG00000271638.1	0	1	0	0	0	0
ENSG00000276294.1	0	0	0	0	0	0
ENSG00000231205.11	49	31	92	39	21	16
ENSG00000271704.1	0	0	0	0	0	0
ENSG00000268461.2	0	0	0	0	0	0
ENSG00000238517.1	0	0	0	0	0	0
ENSG00000268174.1	1	0	0	1	0	0
ENSG00000269043.1	0	0	0	0	0	0
ENSG00000268335.1	0	0	0	0	0	0
ENSG00000237440.8	160	65	168	88	55	66
ENSG00000269110.1	0	0	0	0	0	0
ENSG00000268272.1	0	0	0	0	0	0
ENSG00000268560.1	0	0	0	0	0	0
ENSG00000188171.15	213	89	309	130	89	73
ENSG00000280171.1	0	0	0	0	0	0
ENSG00000269779.1	0	0	0	0	0	0
ENSG00000268416.1	0	0	0	0	0	0
ENSG00000269885.1	0	0	0	0	0	0
ENSG00000160229.11	6	7	13	8	6	2
ENSG00000269040.1	0	0	0	0	0	0
ENSG00000269373.1	0	0	0	0	0	0
ENSG00000105750.14	12	1	20	11	2	7
ENSG00000279404.1	0	0	0	0	0	0
ENSG00000269012.2	0	0	0	0	0	0
ENSG00000268326.1	0	0	0	0	0	0
ENSG00000118620.12	211	76	177	100	76	62
ENSG00000271598.1	0	0	0	0	0	0
ENSG00000268598.1	0	0	0	0	0	0
ENSG00000160352.15	93	42	325	125	53	35
ENSG00000201035.1	0	0	0	0	0	0
ENSG00000268357.1	0	2	5	3	0	0
ENSG00000196705.8	280	101	264	135	89	68
ENSG00000240522.1	4	2	4	2	1	1
ENSG00000268995.1	0	0	0	0	0	0
ENSG00000268892.1	0	0	0	0	0	0
ENSG00000269839.1	0	0	0	0	0	0
ENSG00000242291.1	0	0	0	0	0	0
ENSG00000268747.1	0	0	0	0	0	0
ENSG00000268521.1	1	1	1	0	3	1
ENSG00000182141.10	145	64	191	76	70	47
ENSG00000268322.1	1	1	2	1	1	1
ENSG00000172687.13	86	33	162	42	22	26
ENSG00000268731.1	0	1	1	0	0	0
ENSG00000213976.4	18	6	31	10	5	7
ENSG00000196268.11	277	108	173	99	85	83
ENSG00000269237.1	0	0	0	0	0	0
ENSG00000268119.5	67	11	32	20	23	14
ENSG00000268658.5	10	2	14	7	0	5
ENSG00000197013.9	187	90	269	135	102	80
ENSG00000268705.1	6	2	2	0	3	0
ENSG00000268081.1	3	0	4	3	0	2
ENSG00000268555.1	21	1	42	3	3	0
ENSG00000268240.1	0	1	1	0	0	0
ENSG00000274503.1	0	0	0	0	0	0
ENSG00000271182.1	0	0	0	0	0	0
ENSG00000268278.1	0	0	0	0	1	0
ENSG00000268433.1	0	0	10	1	1	0
ENSG00000268535.1	0	0	0	0	0	0
ENSG00000268117.1	0	0	0	0	0	0
ENSG00000197020.10	18	4	43	24	11	12
ENSG00000269845.1	0	0	0	0	0	0
ENSG00000268184.1	0	0	0	0	0	0
ENSG00000269136.1	0	0	0	0	0	0
ENSG00000198521.11	79	42	154	56	51	27
ENSG00000268438.1	0	0	1	0	0	0
ENSG00000160321.14	38	17	103	14	10	1
ENSG00000269615.1	0	0	1	0	0	0
ENSG00000279377.1	8	8	13	4	9	2
ENSG00000271095.1	1	1	0	0	0	1
ENSG00000269504.1	0	0	0	0	0	0
ENSG00000269199.1	0	0	0	0	0	0
ENSG00000197134.11	57	43	159	43	26	22
ENSG00000269742.1	1	0	0	0	0	0
ENSG00000269505.2	0	0	0	0	0	0
ENSG00000268116.1	0	0	0	0	0	0
ENSG00000268140.1	0	0	0	0	0	0
ENSG00000269575.1	0	0	0	0	0	0
ENSG00000269345.1	0	0	0	0	0	0
ENSG00000196109.7	0	0	3	0	0	0
ENSG00000268079.1	0	0	0	0	0	0
ENSG00000282732.1	0	0	0	0	0	0
ENSG00000267872.1	0	0	0	0	0	0
ENSG00000268597.1	0	0	0	0	0	0
ENSG00000196350.8	0	1	11	4	0	0
ENSG00000270191.1	0	0	0	0	0	0
ENSG00000268685.1	0	0	0	0	0	0
ENSG00000236312.3	0	0	0	0	0	0
ENSG00000197360.9	3	4	44	11	0	0
ENSG00000269796.1	0	0	0	0	0	0
ENSG00000268830.1	0	0	0	0	0	0
ENSG00000270947.1	0	0	0	0	0	0
ENSG00000268717.1	0	0	0	0	0	0
ENSG00000269138.1	0	5	12	0	0	0
ENSG00000270317.1	0	0	0	0	0	0
ENSG00000260599.1	0	0	1	0	0	0
ENSG00000269364.1	0	0	0	0	0	0
ENSG00000207397.1	0	0	0	0	0	0
ENSG00000271149.1	0	0	0	0	0	0
ENSG00000269332.5	0	0	0	0	0	0
ENSG00000240713.3	0	0	0	0	0	0
ENSG00000268823.2	0	0	0	0	0	0
ENSG00000269025.2	0	0	0	0	0	0
ENSG00000269316.1	0	1	0	0	0	0
ENSG00000268038.1	0	0	0	0	0	0
ENSG00000268589.1	0	0	0	0	0	0
ENSG00000229676.2	3	1	47	4	3	3
ENSG00000268981.5	0	0	0	0	0	0
ENSG00000198153.8	0	0	3	0	0	1
ENSG00000241282.1	0	0	0	0	0	0
ENSG00000270475.1	0	0	0	0	0	0
ENSG00000268789.1	0	0	0	0	0	0
ENSG00000213973.8	7	5	24	8	6	0
ENSG00000279966.2	0	0	0	0	0	0
ENSG00000270518.2	0	0	0	0	0	0
ENSG00000269509.1	0	0	0	0	0	0
ENSG00000268696.2	1	3	19	5	0	0
ENSG00000271655.1	0	0	0	0	0	0
ENSG00000268541.1	0	0	1	0	0	0
ENSG00000268296.1	0	0	0	0	0	0
ENSG00000269458.1	0	0	0	0	0	0
ENSG00000269067.1	2	3	26	1	1	0
ENSG00000271661.1	0	0	0	0	0	0
ENSG00000261558.1	0	0	0	0	0	0
ENSG00000261615.6	0	0	1	0	0	0
ENSG00000269543.5	0	0	0	0	0	0
ENSG00000267886.1	8	1	39	2	1	6
ENSG00000183850.13	22	14	67	19	12	8
ENSG00000270479.1	0	2	0	0	0	0
ENSG00000268105.1	0	1	1	2	0	0
ENSG00000267920.1	0	1	2	0	0	0
ENSG00000269471.1	0	0	0	0	0	0
ENSG00000196081.9	30	11	79	22	19	13
ENSG00000283201.1	0	0	0	0	0	0
ENSG00000268469.1	0	0	0	0	0	0
ENSG00000269837.1	39	15	76	12	16	16
ENSG00000269107.1	0	0	1	0	0	0
ENSG00000284428.1	41	16	44	18	24	20
ENSG00000268794.1	1	0	0	0	0	0
ENSG00000268148.1	0	0	0	0	0	0
ENSG00000167232.13	9727	5185	12029	1584	6118	3671
ENSG00000267934.1	346	81	44	7	50	53
ENSG00000269431.1	13	3	2	0	4	6
ENSG00000268992.1	29	3	2	2	4	9
ENSG00000269416.5	1	0	1	0	0	0
ENSG00000268908.1	0	0	0	0	0	0
ENSG00000275201.1	0	0	0	0	0	0
ENSG00000268100.1	1	0	0	0	0	0
ENSG00000197372.9	155	45	147	105	60	53
ENSG00000268455.1	1	0	0	0	0	1
ENSG00000240231.1	0	0	0	0	0	0
ENSG00000269320.1	0	0	0	1	0	0
ENSG00000196172.9	93	39	182	51	48	34
ENSG00000233836.7	204	122	234	79	102	102
ENSG00000269662.1	3	4	1	1	1	0
ENSG00000267924.1	48	16	9	1	9	8
ENSG00000225178.5	33	3	13	18	6	14
ENSG00000277493.1	1	0	0	1	0	0
ENSG00000213967.10	34	14	85	27	13	10
ENSG00000269289.5	37	2	6	0	0	2
ENSG00000269397.1	1	4	16	4	3	0
ENSG00000269421.1	2	0	4	1	1	1
ENSG00000201966.1	0	0	0	0	0	0
ENSG00000213096.10	305	118	295	154	110	101
ENSG00000268362.5	32	4	29	9	4	7
ENSG00000279425.1	22	7	6	6	9	7
ENSG00000268058.1	2	0	2	0	1	1
ENSG00000276030.1	1	0	0	0	0	0
ENSG00000268442.1	2	0	3	3	0	1
ENSG00000267696.6	0	1	0	0	0	1
ENSG00000279882.1	0	0	0	0	0	0
ENSG00000261824.6	23	12	30	24	11	8
ENSG00000261770.1	5	0	1	1	4	1
ENSG00000267575.6	13	6	27	9	7	6
ENSG00000272635.1	0	0	0	0	0	0
ENSG00000281468.1	4	3	6	0	1	0
ENSG00000267264.1	0	1	1	0	0	0
ENSG00000267323.1	0	0	0	0	0	0
ENSG00000266977.1	0	0	0	0	0	0
ENSG00000267389.2	0	0	0	0	0	0
ENSG00000267623.3	0	0	0	0	0	0
ENSG00000267768.1	0	0	0	0	0	0
ENSG00000267630.1	0	0	0	0	0	0
ENSG00000266906.1	0	0	0	0	0	0
ENSG00000267509.5	0	0	0	0	0	0
ENSG00000266928.1	0	0	0	0	0	0
ENSG00000267320.5	0	0	0	0	0	0
ENSG00000267238.1	0	0	0	0	0	0
ENSG00000260725.1	0	0	0	0	0	0
ENSG00000283403.1	0	1	6	0	1	1
ENSG00000267243.6	0	0	0	0	0	0
ENSG00000266893.1	1	0	0	0	1	0
ENSG00000267423.1	0	0	0	0	0	0
ENSG00000267537.1	0	0	0	0	0	0
ENSG00000266976.1	2	0	3	0	1	0
ENSG00000283269.1	0	0	1	0	1	0
ENSG00000267799.1	0	0	0	0	0	0
ENSG00000267617.1	0	0	0	0	0	0
ENSG00000267528.1	0	0	0	0	0	0
ENSG00000267683.1	0	0	0	0	0	0
ENSG00000267027.1	0	0	0	0	0	0
ENSG00000267240.1	0	0	0	0	0	0
ENSG00000267339.5	0	0	0	0	1	0
ENSG00000252272.1	0	0	0	0	0	0
ENSG00000267014.5	0	0	0	0	0	0
ENSG00000169021.5	639	232	1307	355	249	336
ENSG00000267498.1	0	0	0	1	0	0
ENSG00000276251.1	1	0	0	0	0	0
ENSG00000276631.1	0	0	0	0	0	0
ENSG00000241604.3	0	0	0	0	0	0
ENSG00000264515.5	1	0	0	0	0	0
ENSG00000267574.1	0	0	0	0	0	0
ENSG00000266248.1	0	0	0	0	0	0
ENSG00000279387.1	0	0	0	0	0	0
ENSG00000187135.7	0	0	0	0	0	0
ENSG00000105171.9	270	111	472	141	106	118
ENSG00000166289.5	208	105	429	71	198	144
ENSG00000131943.17	277	64	357	144	113	151
ENSG00000105173.13	402	144	1050	183	137	210
ENSG00000267433.1	0	0	0	0	0	0
ENSG00000278895.1	0	0	0	0	0	0
ENSG00000267258.1	0	0	0	0	0	0
ENSG00000105176.17	655	307	928	343	253	296
ENSG00000242100.2	2	2	2	1	1	2
ENSG00000267006.1	9	3	2	1	1	3
ENSG00000267692.1	0	0	0	0	0	0
ENSG00000266910.2	3	4	6	3	1	3
ENSG00000267223.1	0	0	0	0	0	0
ENSG00000198597.8	0	1	1	0	0	1
ENSG00000280061.1	0	0	0	1	0	0
ENSG00000267760.1	0	0	0	0	0	0
ENSG00000267081.1	0	0	0	0	0	0
ENSG00000261316.1	0	0	0	1	0	0
ENSG00000267378.1	0	0	0	0	0	0
ENSG00000284430.1	47	6	2	24	11	9
ENSG00000267777.1	0	0	0	0	0	0
ENSG00000121297.6	158	27	121	98	72	34
ENSG00000267662.1	0	0	0	0	0	0
ENSG00000278875.1	0	0	0	2	0	0
ENSG00000267636.1	0	0	0	0	0	0
ENSG00000267599.1	0	0	0	0	0	0
ENSG00000267407.1	0	0	0	0	0	0
ENSG00000261400.1	0	0	0	0	0	0
ENSG00000267465.6	0	0	0	0	0	0
ENSG00000252780.1	0	0	0	0	0	0
ENSG00000201894.1	0	0	0	0	0	0
ENSG00000267489.3	0	1	0	0	0	0
ENSG00000267012.1	0	0	0	0	0	0
ENSG00000267779.5	0	1	0	0	0	0
ENSG00000267204.1	0	0	0	0	0	0
ENSG00000267133.1	0	0	0	0	0	0
ENSG00000200738.1	0	0	0	0	0	0
ENSG00000168813.16	1325	917	906	249	909	771
ENSG00000267213.4	3	2	6	2	2	1
ENSG00000178904.18	497	236	840	233	223	239
ENSG00000105185.11	348	157	590	200	113	173
ENSG00000105186.15	742	259	1060	366	321	329
ENSG00000201388.1	0	0	0	0	0	0
ENSG00000242325.1	1	0	0	0	0	1
ENSG00000242436.3	1	0	0	0	0	0
ENSG00000267557.1	1	0	0	0	0	0
ENSG00000186326.3	3	0	12	2	1	1
ENSG00000267475.1	7	2	6	4	2	5
ENSG00000213965.3	166	34	326	87	60	79
ENSG00000267567.1	0	0	0	0	0	0
ENSG00000173809.18	5	0	12	2	0	2
ENSG00000267245.1	0	0	0	0	0	0
ENSG00000021488.12	0	1	2	1	0	0
ENSG00000267555.1	0	0	0	0	0	0
ENSG00000201967.1	0	0	0	0	0	0
ENSG00000121289.17	213	75	172	95	96	72
ENSG00000239988.1	0	0	0	0	0	0
ENSG00000131944.9	21	5	44	11	12	19
ENSG00000131941.7	156	59	399	124	94	71
ENSG00000267611.1	0	0	0	0	0	0
ENSG00000267725.1	0	0	0	0	0	0
ENSG00000076650.6	203	133	233	69	138	85
ENSG00000166359.10	6	0	1	2	2	0
ENSG00000130881.13	86	12	103	62	23	36
ENSG00000267054.1	0	0	0	0	0	0
ENSG00000273420.1	0	0	0	0	0	0
ENSG00000130876.11	7	0	3	0	36	22
ENSG00000267714.1	0	0	0	0	1	0
ENSG00000270212.1	1	1	1	0	0	0
ENSG00000267580.1	0	0	0	0	0	0
ENSG00000245848.2	748	255	2026	366	829	523
ENSG00000267727.1	0	0	0	0	0	0
ENSG00000267296.2	31	16	63	9	19	23
ENSG00000267130.1	0	1	2	1	1	0
ENSG00000243864.1	0	0	0	0	0	0
ENSG00000266899.2	0	0	1	0	0	0
ENSG00000153879.8	681	307	887	380	392	419
ENSG00000124299.13	482	73	695	248	127	109
ENSG00000266985.1	0	0	0	0	0	0
ENSG00000232429.3	0	0	0	0	0	0
ENSG00000124302.12	1	1	5	0	0	0
ENSG00000153885.14	189	42	177	83	59	59
ENSG00000277013.1	12	5	11	6	9	6
ENSG00000240626.3	0	0	0	0	0	0
ENSG00000239253.1	0	0	0	0	0	0
ENSG00000249987.1	0	0	0	0	0	0
ENSG00000186008.7	0	0	0	0	0	0
ENSG00000270849.1	0	0	0	0	0	0
ENSG00000257103.8	1019	629	1130	399	760	645
ENSG00000166398.12	816	333	584	369	613	340
ENSG00000257074.3	0	0	0	0	0	0
ENSG00000267219.1	0	0	0	0	0	0
ENSG00000105220.15	811	176	1835	687	423	342
ENSG00000266953.6	0	0	0	0	0	0
ENSG00000126249.7	17	6	31	16	5	17
ENSG00000264317.2	1	0	0	0	0	0
ENSG00000267024.1	0	0	0	0	0	0
ENSG00000126261.12	1567	777	2357	895	790	857
ENSG00000142279.12	150	55	140	58	47	28
ENSG00000239210.2	0	0	0	0	0	0
ENSG00000248830.1	1	0	3	1	1	0
ENSG00000268751.1	0	0	2	0	0	0
ENSG00000205209.7	9	1	0	1	3	3
ENSG00000271049.1	7	3	2	1	1	0
ENSG00000252230.1	0	0	0	0	0	0
ENSG00000268683.1	0	0	0	1	0	0
ENSG00000279971.1	7	0	1	1	0	1
ENSG00000269811.2	0	0	0	0	0	0
ENSG00000279329.1	46	23	23	7	24	14
ENSG00000089335.20	425	236	397	237	209	146
ENSG00000274104.1	2	0	10	0	0	2
ENSG00000197841.14	234	97	162	107	45	59
ENSG00000153896.17	48	17	58	27	7	13
ENSG00000270281.1	0	0	0	0	0	0
ENSG00000267767.2	17	2	1	3	4	1
ENSG00000261754.2	13	3	1	5	16	3
ENSG00000271666.1	0	0	0	0	0	0
ENSG00000269086.2	4	9	2	1	1	1
ENSG00000271109.1	3	0	5	2	0	1
ENSG00000270624.1	0	0	0	0	0	0
ENSG00000271649.1	0	0	0	0	0	0
ENSG00000270544.1	0	0	0	0	0	0
ENSG00000271171.1	0	0	0	0	0	0
ENSG00000269037.1	0	0	0	0	0	0
ENSG00000270876.1	0	0	0	0	0	0
ENSG00000168661.14	42	7	28	22	14	10
ENSG00000280106.1	33	2	5	4	7	6
ENSG00000180884.9	168	33	78	123	69	66
ENSG00000089351.14	628	84	337	131	180	142
ENSG00000269303.1	0	0	1	0	0	0
ENSG00000271032.1	1	0	1	0	0	0
ENSG00000105711.11	138	7	38	94	19	39
ENSG00000105707.13	4	1	9	1	0	0
ENSG00000227392.1	0	0	0	0	0	0
ENSG00000179066.8	5	1	2	3	0	0
ENSG00000285526.1	0	0	0	0	0	0
ENSG00000089356.18	70	12	128	20	28	25
ENSG00000284065.1	0	0	0	0	0	0
ENSG00000153902.13	108	11	3	27	7	16
ENSG00000279619.1	3	2	0	2	3	1
ENSG00000266964.5	9	2	8	5	3	2
ENSG00000221857.7	0	0	0	0	0	0
ENSG00000221946.7	7	0	2	0	1	3
ENSG00000089327.14	717	514	1298	245	322	551
ENSG00000177558.3	1	0	0	0	1	0
ENSG00000262497.1	9	1	1	0	3	3
ENSG00000105699.16	619	251	903	337	419	381
ENSG00000271366.1	0	1	0	0	1	1
ENSG00000268947.1	16	5	5	1	4	2
ENSG00000105698.15	1000	278	783	434	423	414
ENSG00000105697.8	8	0	10	2	0	0
ENSG00000105695.14	4	0	3	1	3	0
ENSG00000012124.16	25	3	12	15	10	2
ENSG00000269553.1	0	0	0	0	0	0
ENSG00000284034.1	0	0	0	0	0	0
ENSG00000126266.3	3	0	0	0	0	0
ENSG00000185897.6	1	0	0	0	0	0
ENSG00000126251.6	0	0	0	0	0	0
ENSG00000268222.1	0	0	0	0	0	0
ENSG00000205786.8	0	0	0	0	0	0
ENSG00000283479.1	0	0	0	0	0	0
ENSG00000264400.2	0	0	0	0	0	0
ENSG00000233214.1	2	0	0	0	0	0
ENSG00000232680.2	4	0	0	0	0	0
ENSG00000126262.4	55	5	3	8	1	2
ENSG00000188508.10	0	0	0	0	0	0
ENSG00000161249.20	1	0	12	7	0	0
ENSG00000189001.10	0	0	1	0	0	0
ENSG00000105679.8	0	0	0	0	0	0
ENSG00000236144.6	22	6	42	9	7	7
ENSG00000105677.11	267	42	630	259	89	135
ENSG00000105675.8	0	0	0	0	0	0
ENSG00000283907.1	0	0	0	0	0	0
ENSG00000283758.2	0	0	0	0	0	0
ENSG00000224910.1	0	0	0	0	0	0
ENSG00000267626.1	0	0	0	0	0	0
ENSG00000249115.8	112	35	150	47	39	31
ENSG00000126254.11	458	115	1059	233	191	269
ENSG00000105672.14	1	0	7	1	1	1
ENSG00000126267.9	657	210	1439	432	306	437
ENSG00000105668.7	1	0	1	0	1	1
ENSG00000226510.1	0	0	1	0	0	0
ENSG00000267190.1	0	0	0	0	0	0
ENSG00000011590.13	6	3	6	3	1	5
ENSG00000272333.5	748	210	292	180	422	223
ENSG00000126246.9	22	1	11	17	7	9
ENSG00000267120.3	2	0	0	1	0	1
ENSG00000161265.14	99	13	24	30	32	19
ENSG00000205155.7	110	26	210	64	45	48
ENSG00000188223.9	0	0	0	0	0	0
ENSG00000267439.1	10	2	2	3	4	1
ENSG00000267796.7	104	27	99	30	65	44
ENSG00000267328.1	0	0	0	0	0	0
ENSG00000004776.12	11	15	18	7	11	5
ENSG00000167595.15	109	37	70	25	54	31
ENSG00000267049.1	1	0	0	0	0	0
ENSG00000004777.18	11	2	6	4	1	1
ENSG00000225872.3	0	0	1	0	0	1
ENSG00000250799.9	0	0	1	0	0	0
ENSG00000161270.19	0	1	0	0	0	0
ENSG00000126259.19	0	0	16	0	0	0
ENSG00000105290.11	6	0	11	3	3	3
ENSG00000243968.2	0	0	0	0	0	0
ENSG00000167604.14	27	3	23	20	12	6
ENSG00000280194.1	11	1	6	10	1	2
ENSG00000126264.9	98	4	57	95	18	19
ENSG00000011600.11	807	120	414	791	159	207
ENSG00000126243.8	46	10	37	22	23	13
ENSG00000267786.1	0	0	0	0	0	0
ENSG00000267113.1	1	0	0	0	0	0
ENSG00000267388.1	0	0	0	0	0	0
ENSG00000205138.3	88	23	135	45	53	32
ENSG00000181392.15	49	9	92	12	11	13
ENSG00000248101.2	0	0	0	0	0	0
ENSG00000239382.10	22	4	24	2	8	13
ENSG00000267698.1	1	1	1	0	1	0
ENSG00000105270.14	87	44	129	42	51	42
ENSG00000161277.10	33	12	111	17	21	16
ENSG00000075702.17	19	5	75	5	6	14
ENSG00000280023.1	0	0	0	0	0	1
ENSG00000105261.7	2	0	0	0	1	0
ENSG00000105258.8	73	16	191	52	36	45
ENSG00000105254.11	336	76	570	235	148	182
ENSG00000279504.1	0	0	0	0	0	0
ENSG00000126247.10	972	352	1976	693	390	569
ENSG00000270760.1	4	4	1	1	2	1
ENSG00000161281.10	41	6	60	26	4	25
ENSG00000267005.1	0	0	0	1	0	0
ENSG00000196357.11	43	12	53	21	21	21
ENSG00000200179.1	0	0	0	0	0	0
ENSG00000167635.11	1301	750	1829	809	653	777
ENSG00000267053.6	11	10	4	7	1	4
ENSG00000232677.6	119	46	126	58	29	45
ENSG00000142065.13	204	59	142	148	63	77
ENSG00000266973.1	0	0	0	0	0	0
ENSG00000267363.1	0	0	0	0	0	0
ENSG00000181007.8	87	48	144	98	33	37
ENSG00000267142.1	2	2	1	0	1	0
ENSG00000186017.14	126	42	116	83	48	47
ENSG00000267309.1	15	4	11	3	3	4
ENSG00000267091.1	5	2	0	1	0	0
ENSG00000254004.6	605	312	701	297	244	276
ENSG00000228629.2	1	0	0	0	1	0
